user_id,variant,converted
U09193,control,0
U09194,treatment,0
U09195,control,0
U09196,treatment,0
U09197,control,0
U09198,treatment,0
U09199,control,0
U09200,control,0
U09201,control,0
U09202,control,0
U09203,treatment,0
U09204,treatment,0
U09205,treatment,0
U09206,treatment,0
U09207,treatment,0
U09208,treatment,0
U09209,control,1
U09210,treatment,0
U09211,treatment,0
U09212,treatment,0
U09213,control,0
U09214,control,0
U09215,control,0
U09216,control,0
U09217,treatment,0
U09218,treatment,0
U09219,treatment,0
U09220,treatment,0
U09221,treatment,0
U09222,control,0
U09223,control,0
U09224,control,0
U09225,treatment,0
U09226,treatment,0
U09227,control,0
U09228,treatment,0
U09229,control,0
U09230,treatment,0
U09231,control,0
U09232,treatment,1
U09233,control,0
U09234,treatment,0
U09235,control,0
U09236,treatment,0
U09237,treatment,0
U09238,treatment,0
U09239,treatment,0
U09240,control,0
U09241,control,0
U09242,control,0
U09243,treatment,0
U09244,control,0
U09245,control,0
U09246,control,0
U09247,treatment,0
U09248,treatment,1
U09249,control,0
U09250,treatment,0
U09251,treatment,0
U09252,control,0
U09253,treatment,0
U09254,control,0
U09255,treatment,0
U09256,treatment,0
U09257,treatment,1
U09258,treatment,0
U09259,control,0
U09260,treatment,0
U09261,treatment,0
U09262,treatment,0
U09263,control,0
U09264,control,0
U09265,control,0
U09266,control,0
U09267,control,0
U09268,treatment,0
U09269,treatment,0
U09270,treatment,0
U09271,control,0
U09272,control,0
U09273,treatment,0
U09274,control,0
U09275,control,0
U09276,control,0
U09277,control,0
U09278,treatment,1
U09279,treatment,0
U09280,treatment,0
U09281,control,0
U09282,control,0
U09283,treatment,0
U09284,control,0
U09285,treatment,0
U09286,control,0
U09287,control,0
U09288,treatment,0
U09289,treatment,0
U09290,control,0
U09291,treatment,0
U09292,control,0
U09293,treatment,0
U09294,treatment,0
U09295,treatment,0
U09296,control,0
U09297,treatment,0
U09298,treatment,0
U09299,control,0
U09300,control,0
U09301,treatment,0
U09302,treatment,0
U09303,control,0
U09304,control,0
U09305,control,0
U09306,control,0
U09307,control,0
U09308,control,0
U09309,control,0
U09310,control,0
U09311,control,0
U09312,treatment,0
U09313,treatment,0
U09314,control,0
U09315,treatment,0
U09316,treatment,0
U09317,treatment,0
U09318,treatment,0
U09319,control,0
U09320,control,0
U09321,control,1
U09322,treatment,0
U09323,control,0
U09324,treatment,0
U09325,treatment,1
U09326,control,0
U09327,control,1
U09328,treatment,1
U09329,control,0
U09330,control,0
U09331,treatment,0
U09332,treatment,1
U09333,treatment,0
U09334,control,0
U09335,control,0
U09336,treatment,0
U09337,treatment,0
U09338,treatment,0
U09339,control,1
U09340,control,0
U09341,control,0
U09342,treatment,0
U09343,treatment,0
U09344,treatment,0
U09345,control,0
U09346,treatment,0
U09347,control,0
U09348,control,0
U09349,treatment,0
U09350,control,0
U09351,treatment,0
U09352,control,0
U09353,treatment,0
U09354,control,0
U09355,control,0
U09356,control,0
U09357,control,0
U09358,control,0
U09359,treatment,0
U09360,control,0
U09361,treatment,0
U09362,treatment,0
U09363,control,0
U09364,treatment,0
U09365,treatment,0
U09366,control,0
U09367,treatment,0
U09368,control,0
U09369,control,0
U09370,control,0
U09371,treatment,0
U09372,control,0
U09373,treatment,0
U09374,treatment,0
U09375,treatment,0
U09376,control,0
U09377,treatment,0
U09378,control,0
U09379,treatment,0
U09380,control,0
U09381,control,0
U09382,control,0
U09383,treatment,0
U09384,control,0
U09385,treatment,0
U09386,control,1
U09387,control,0
U09388,treatment,0
U09389,control,0
U09390,control,0
U09391,treatment,1
U09392,control,0
U09393,control,0
U09394,control,0
U09395,control,0
U09396,control,0
U09397,treatment,0
U09398,control,0
U09399,treatment,0
U09400,treatment,0
U09401,treatment,0
U09402,treatment,0
U09403,treatment,0
U09404,control,0
U09405,control,0
U09406,control,0
U09407,control,0
U09408,treatment,0
U09409,control,0
U09410,treatment,0
U09411,control,0
U09412,treatment,0
U09413,treatment,0
U09414,control,0
U09415,treatment,0
U09416,control,1
U09417,control,0
U09418,treatment,0
U09419,control,0
U09420,treatment,0
U09421,control,0
U09422,control,0
U09423,treatment,0
U09424,treatment,0
U09425,treatment,0
U09426,control,0
U09427,treatment,0
U09428,control,0
U09429,control,0
U09430,control,0
U09431,control,0
U09432,control,0
U09433,control,1
U09434,treatment,0
U09435,treatment,0
U09436,treatment,0
U09437,control,0
U09438,treatment,0
U09439,treatment,0
U09440,treatment,0
U09441,control,0
U09442,control,0
U09443,control,0
U09444,control,0
U09445,treatment,0
U09446,control,0
U09447,treatment,0
U09448,control,0
U09449,treatment,0
U09450,treatment,0
U09451,control,0
U09452,control,0
U09453,control,0
U09454,control,0
U09455,treatment,0
U09456,control,0
U09457,treatment,0
U09458,control,0
U09459,control,0
U09460,control,0
U09461,control,0
U09462,control,1
U09463,treatment,0
U09464,control,0
U09465,control,0
U09466,treatment,0
U09467,control,0
U09468,treatment,0
U09469,control,0
U09470,treatment,0
U09471,treatment,1
U09472,control,1
U09473,control,0
U09474,treatment,0
U09475,control,0
U09476,control,0
U09477,control,0
U09478,control,0
U09479,control,0
U09480,treatment,0
U09481,control,0
U09482,treatment,0
U09483,control,0
U09484,control,1
U09485,treatment,0
U09486,control,0
U09487,control,0
U09488,control,0
U09489,treatment,0
U09490,control,0
U09491,control,0
U09492,control,0
U09493,treatment,0
U09494,treatment,0
U09495,treatment,0
U09496,control,0
U09497,control,0
U09498,control,0
U09499,treatment,0
U09500,control,0
U09501,control,0
U09502,treatment,0
U09503,control,0
U09504,control,0
U09505,treatment,0
U09506,treatment,0
U09507,control,0
U09508,control,0
U09509,treatment,1
U09510,control,0
U09511,control,0
U09512,control,0
U09513,treatment,0
U09514,treatment,0
U09515,treatment,0
U09516,treatment,0
U09517,treatment,0
U09518,control,0
U09519,treatment,0
U09520,control,0
U09521,treatment,0
U09522,treatment,0
U09523,control,0
U09524,treatment,0
U09525,treatment,0
U09526,control,0
U09527,control,1
U09528,control,0
U09529,control,0
U09530,control,0
U09531,treatment,0
U09532,control,0
U09533,control,0
U09534,treatment,0
U09535,treatment,0
U09536,control,0
U09537,control,0
U09538,treatment,0
U09539,control,0
U09540,control,0
U09541,control,0
U09542,control,0
U09543,control,0
U09544,control,0
U09545,treatment,0
U09546,control,0
U09547,control,0
U09548,treatment,0
U09549,control,0
U09550,control,0
U09551,control,0
U09552,treatment,0
U09553,treatment,0
U09554,treatment,0
U09555,control,1
U09556,treatment,0
U09557,control,0
U09558,control,0
U09559,control,0
U09560,control,0
U09561,control,0
U09562,control,0
U09563,control,0
U09564,control,0
U09565,control,0
U09566,treatment,0
U09567,treatment,0
U09568,control,0
U09569,control,0
U09570,control,0
U09571,control,0
U09572,control,0
U09573,treatment,0
U09574,treatment,0
U09575,treatment,0
U09576,treatment,0
U09577,control,0
U09578,treatment,0
U09579,control,0
U09580,treatment,0
U09581,control,0
U09582,control,0
U09583,control,0
U09584,control,0
U09585,control,0
U09586,control,0
U09587,control,0
U09588,control,0
U09589,control,0
U09590,control,0
U09591,control,0
U09592,treatment,0
U09593,control,0
U09594,treatment,0
U09595,treatment,1
U09596,treatment,0
U09597,control,0
U09598,treatment,0
U09599,treatment,0
U09600,treatment,0
U09601,treatment,1
U09602,control,0
U09603,treatment,0
U09604,control,0
U09605,control,0
U09606,treatment,0
U09607,control,0
U09608,treatment,0
U09609,treatment,1
U09610,treatment,0
U09611,treatment,0
U09612,treatment,0
U09613,treatment,0
U09614,control,0
U09615,control,0
U09616,treatment,0
U09617,treatment,0
U09618,treatment,0
U09619,control,0
U09620,treatment,0
U09621,control,0
U09622,control,0
U09623,control,0
U09624,treatment,0
U09625,control,0
U09626,control,0
U09627,control,0
U09628,control,0
U09629,control,0
U09630,treatment,0
U09631,control,0
U09632,control,0
U09633,control,0
U09634,treatment,0
U09635,treatment,0
U09636,control,0
U09637,treatment,0
U09638,control,0
U09639,treatment,0
U09640,control,0
U09641,treatment,0
U09642,control,0
U09643,treatment,0
U09644,control,0
U09645,treatment,0
U09646,treatment,0
U09647,treatment,0
U09648,treatment,0
U09649,treatment,0
U09650,control,0
U09651,control,0
U09652,treatment,0
U09653,treatment,0
U09654,control,0
U09655,treatment,0
U09656,control,0
U09657,control,0
U09658,treatment,0
U09659,treatment,0
U09660,treatment,0
U09661,control,0
U09662,control,0
U09663,control,0
U09664,control,0
U09665,control,0
U09666,control,0
U09667,treatment,0
U09668,control,0
U09669,treatment,0
U09670,treatment,0
U09671,treatment,0
U09672,treatment,0
U09673,control,0
U09674,control,0
U09675,treatment,0
U09676,control,0
U09677,treatment,0
U09678,control,0
U09679,control,0
U09680,control,0
U09681,control,1
U09682,control,0
U09683,treatment,0
U09684,control,0
U09685,treatment,0
U09686,treatment,0
U09687,control,0
U09688,treatment,0
U09689,control,0
U09690,treatment,0
U09691,treatment,0
U09692,treatment,0
U09693,treatment,0
U09694,treatment,0
U09695,treatment,0
U09696,control,0
U09697,control,0
U09698,treatment,0
U09699,treatment,0
U09700,control,0
U09701,control,0
U09702,treatment,0
U09703,control,0
U09704,treatment,0
U09705,control,0
U09706,control,0
U09707,control,0
U09708,control,0
U09709,control,0
U09710,control,0
U09711,treatment,0
U09712,control,0
U09713,treatment,0
U09714,control,0
U09715,control,1
U09716,control,0
U09717,control,0
U09718,treatment,0
U09719,treatment,0
U09720,control,0
U09721,treatment,0
U09722,treatment,0
U09723,control,0
U09724,treatment,0
U09725,treatment,0
U09726,control,0
U09727,control,0
U09728,control,0
U09729,control,0
U09730,control,0
U09731,control,0
U09732,treatment,0
U09733,treatment,0
U09734,treatment,0
U09735,control,0
U09736,treatment,1
U09737,treatment,0
U09738,control,0
U09739,treatment,0
U09740,control,0
U09741,treatment,0
U09742,control,0
U09743,control,0
U09744,treatment,1
U09745,treatment,0
U09746,control,1
U09747,treatment,0
U09748,control,0
U09749,treatment,1
U09750,control,0
U09751,treatment,0
U09752,control,0
U09753,control,0
U09754,control,0
U09755,control,0
U09756,treatment,0
U09757,treatment,0
U09758,treatment,0
U09759,treatment,1
U09760,control,0
U09761,control,0
U09762,treatment,0
U09763,control,0
U09764,control,0
U09765,control,0
U09766,treatment,0
U09767,treatment,0
U09768,treatment,0
U09769,control,0
U09770,control,0
U09771,treatment,0
U09772,control,0
U09773,control,0
U09774,control,0
U09775,treatment,1
U09776,treatment,0
U09777,treatment,0
U09778,treatment,0
U09779,control,0
U09780,treatment,0
U09781,control,0
U09782,treatment,0
U09783,treatment,0
U09784,control,0
U09785,control,0
U09786,control,0
U09787,treatment,0
U09788,control,0
U09789,treatment,0
U09790,control,0
U09791,treatment,0
U09792,treatment,0
U09793,control,0
U09794,control,0
U09795,treatment,0
U09796,control,0
U09797,treatment,0
U09798,control,0
U09799,treatment,1
U09800,control,0
U09801,control,0
U09802,control,0
U09803,control,0
U09804,treatment,0
U09805,treatment,0
U09806,treatment,0
U09807,treatment,0
U09808,control,0
U09809,control,0
U09810,treatment,0
U09811,treatment,0
U09812,treatment,0
U09813,control,0
U09814,control,0
U09815,treatment,0
U09816,control,0
U09817,control,0
U09818,control,0
U09819,treatment,0
U09820,control,0
U09821,treatment,0
U09822,treatment,0
U09823,treatment,0
U09824,control,1
U09825,control,0
U09826,control,0
U09827,treatment,1
U09828,control,0
U09829,control,0
U09830,treatment,0
U09831,control,0
U09832,control,0
U09833,control,0
U09834,control,0
U09835,treatment,0
U09836,treatment,0
U09837,control,0
U09838,treatment,0
U09839,treatment,0
U09840,treatment,0
U09841,treatment,0
U09842,treatment,0
U09843,treatment,0
U09844,control,0
U09845,treatment,0
U09846,control,0
U09847,control,0
U09848,treatment,0
U09849,treatment,0
U09850,treatment,0
U09851,treatment,0
U09852,control,0
U09853,control,1
U09854,control,0
U09855,control,0
U09856,control,0
U09857,treatment,0
U09858,treatment,0
U09859,control,1
U09860,control,0
U09861,control,0
U09862,control,0
U09863,control,0
U09864,control,0
U09865,control,0
U09866,control,0
U09867,treatment,0
U09868,treatment,0
U09869,treatment,0
U09870,control,0
U09871,treatment,0
U09872,treatment,0
U09873,control,0
U09874,control,0
U09875,treatment,0
U09876,treatment,0
U09877,treatment,0
U09878,control,0
U09879,control,0
U09880,treatment,0
U09881,treatment,0
U09882,treatment,0
U09883,control,0
U09884,control,0
U09885,control,0
U09886,control,0
U09887,control,0
U09888,treatment,0
U09889,control,0
U09890,control,0
U09891,treatment,0
U09892,treatment,0
U09893,control,0
U09894,treatment,0
U09895,treatment,0
U09896,control,0
U09897,treatment,0
U09898,treatment,0
U09899,control,0
U09900,control,0
U09901,control,0
U09902,treatment,0
U09903,control,0
U09904,control,0
U09905,control,0
U09906,treatment,0
U09907,treatment,0
U09908,treatment,0
U09909,treatment,0
U09910,treatment,0
U09911,treatment,1
U09912,control,0
U09913,treatment,0
U09914,treatment,0
U09915,control,0
U09916,control,0
U09917,treatment,0
U09918,treatment,0
U09919,control,0
U09920,treatment,1
U09921,control,0
U09922,treatment,0
U09923,treatment,0
U09924,control,0
U09925,control,0
U09926,control,0
U09927,treatment,0
U09928,treatment,1
U09929,treatment,0
U09930,treatment,0
U09931,control,0
U09932,treatment,0
U09933,control,0
U09934,control,0
U09935,control,0
U09936,control,0
U09937,control,0
U09938,treatment,0
U09939,treatment,0
U09940,treatment,0
U09941,treatment,0
U09942,control,0
U09943,treatment,0
U09944,treatment,0
U09945,treatment,0
U09946,control,0
U09947,control,0
U09948,treatment,0
U09949,control,0
U09950,treatment,0
U09951,control,0
U09952,treatment,0
U09953,control,0
U09954,treatment,0
U09955,treatment,0
U09956,control,0
U09957,control,0
U09958,treatment,0
U09959,control,0
U09960,treatment,0
U09961,control,0
U09962,treatment,0
U09963,control,0
U09964,treatment,0
U09965,control,0
U09966,control,0
U09967,treatment,0
U09968,control,0
U09969,control,0
U09970,control,0
U09971,treatment,0
U09972,treatment,0
U09973,treatment,0
U09974,control,0
U09975,treatment,0
U09976,control,0
U09977,control,0
U09978,treatment,0
U09979,control,0
U09980,treatment,0
U09981,treatment,0
U09982,control,0
U09983,control,0
U09984,control,0
U09985,treatment,0
U09986,treatment,0
U09987,control,0
U09988,control,0
U09989,control,0
U09990,treatment,0
U09991,control,0
U09992,treatment,0
U09993,treatment,0
U09994,control,0
U09995,treatment,0
U09996,control,0
U09997,control,0
U09998,treatment,0
U09999,control,0
U10000,control,0
